customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn
472,Male,0,No,No,18,Yes,106.17,1967.06,0
473,Female,0,No,No,51,Yes,32.47,1678.95,0
474,Male,0,No,Yes,12,Yes,90.51,1249.51,0
475,Male,1,No,Yes,49,Yes,88.49,4503.61,0
476,Male,0,No,Yes,31,Yes,58.42,1812.76,0
477,Male,0,No,No,43,Yes,28.92,1357.11,0
478,Female,0,No,Yes,18,Yes,49.13,848.96,0
479,Male,0,Yes,Yes,34,No,57.8,2009.46,0
480,Female,0,Yes,Yes,24,Yes,99.46,2487.81,0
481,Female,0,No,Yes,20,Yes,102.43,2212.63,0
482,Female,0,No,Yes,25,Yes,38.28,989.13,0
483,Female,0,No,Yes,43,Yes,20.46,922.86,0
484,Female,0,No,No,39,Yes,36.44,1450.9,0
485,Male,0,Yes,Yes,10,Yes,27.12,394.29,0
486,Female,0,Yes,No,53,Yes,37.29,2030.01,0
487,Male,0,No,Yes,14,Yes,99.19,1454.0,0
488,Female,0,Yes,Yes,22,Yes,41.06,936.31,0
489,Male,0,No,Yes,46,Yes,74.64,3517.87,0
490,Male,0,No,No,6,Yes,25.7,130.25,0
491,Male,0,No,No,71,Yes,107.31,7812.25,0
492,Male,0,Yes,No,38,Yes,64.06,2449.22,0
493,Female,0,Yes,Yes,44,Yes,95.52,4332.93,0
494,Female,0,No,No,70,Yes,41.09,2920.58,0
495,Male,0,No,No,11,Yes,75.67,880.36,0
496,Male,0,No,No,16,Yes,46.3,769.58,0
497,Male,0,No,No,28,Yes,31.11,916.61,0
498,Male,1,No,Yes,15,Yes,68.57,1088.62,0
499,Female,0,No,No,28,Yes,64.07,1771.69,0
500,Male,0,Yes,No,9,Yes,25.83,247.56,0
501,Male,0,No,No,62,Yes,79.23,4924.98,0
502,Female,1,No,No,64,Yes,47.44,3081.22,0
503,Female,0,Yes,No,71,Yes,63.71,4589.27,0
504,Female,0,Yes,No,48,Yes,49.9,2429.75,0
505,Female,0,Yes,Yes,29,Yes,85.15,2586.61,0
506,Male,1,Yes,No,31,Yes,55.85,1850.32,0
507,Female,0,No,Yes,55,Yes,103.22,5736.41,0
508,Female,0,No,No,7,Yes,99.89,779.2,1
509,Male,0,Yes,No,43,Yes,112.74,4908.75,0
510,Female,0,No,No,1,Yes,73.16,179.65,0
511,Male,0,Yes,No,10,Yes,112.22,1251.43,1
512,Male,0,No,No,67,Yes,54.81,3758.76,0
513,Female,0,No,No,1,No,67.58,110.42,0
514,Male,0,No,No,57,Yes,49.72,2798.5,0
515,Male,0,Yes,Yes,0,Yes,86.69,42.73,1
516,Male,0,No,Yes,43,Yes,21.59,953.27,0
517,Female,0,No,No,58,Yes,55.6,3312.09,0
518,Female,0,No,Yes,53,Yes,108.52,5858.37,0
519,Female,0,No,Yes,46,Yes,118.27,5580.16,0
520,Female,0,Yes,Yes,61,Yes,85.01,5231.7,0
521,Male,0,Yes,Yes,9,No,38.68,332.98,0
522,Male,1,Yes,Yes,29,Yes,77.51,2284.48,0
523,Male,0,Yes,Yes,49,Yes,38.8,1941.07,0
524,Male,0,No,No,36,Yes,88.1,3363.48,0
525,Female,0,Yes,Yes,46,Yes,72.27,3317.18,0
526,Male,0,No,Yes,30,Yes,40.69,1291.31,0
527,Female,1,No,Yes,8,Yes,69.82,575.98,0
528,Female,0,No,No,11,Yes,107.41,1243.66,1
529,Male,0,Yes,No,37,Yes,30.43,1177.33,0
530,Male,0,Yes,No,1,Yes,108.87,233.35,1
531,Female,0,Yes,No,11,Yes,70.91,854.23,0
532,Female,0,Yes,Yes,5,Yes,31.17,234.2,0
533,Male,0,No,No,54,Yes,92.18,5048.09,0
534,Female,1,No,Yes,22,Yes,115.57,2593.55,0
535,Female,0,Yes,No,38,Yes,31.07,1247.11,0
536,Male,0,Yes,No,58,No,95.98,5566.27,0
537,Male,1,Yes,No,6,No,50.93,283.48,0
538,Male,1,Yes,No,56,Yes,110.51,6355.74,0
539,Male,1,No,No,14,Yes,58.7,768.22,0
540,Female,0,Yes,No,11,Yes,118.43,1494.12,1
541,Male,0,No,No,7,Yes,36.4,241.84,0
542,Male,0,Yes,No,64,Yes,59.52,3877.58,0
543,Male,0,No,Yes,43,Yes,59.79,2565.63,0
544,Male,0,Yes,No,44,Yes,43.8,1953.15,0
545,Female,0,Yes,No,35,Yes,77.4,2788.09,0
546,Male,0,Yes,No,34,Yes,79.44,2781.76,0
547,Female,0,Yes,No,26,Yes,108.34,2868.42,0
548,Male,0,Yes,No,61,Yes,46.28,2877.08,0
549,Male,0,Yes,Yes,47,Yes,100.19,4885.24,0
550,Female,0,No,No,8,Yes,116.51,1114.19,1
551,Female,1,Yes,No,13,No,43.18,606.8,0
552,Female,0,Yes,No,15,Yes,43.65,631.28,0
553,Male,0,Yes,No,51,Yes,71.68,3754.95,0
554,Male,0,Yes,No,14,Yes,65.15,951.15,0
555,Female,0,No,No,60,Yes,94.12,5713.81,0
556,Male,0,No,No,32,Yes,32.46,983.63,0
557,Male,0,No,No,49,Yes,78.09,3844.09,0
558,Male,0,Yes,Yes,20,No,119.43,2560.43,0
559,Male,0,No,No,16,Yes,113.55,1871.08,0
560,Male,0,Yes,No,63,Yes,31.76,1926.8,0
561,Female,0,No,No,11,Yes,41.33,389.02,0
562,Female,0,No,No,52,Yes,45.41,2431.71,0
563,Female,0,Yes,No,68,Yes,72.78,5069.92,0
564,Female,1,Yes,No,36,Yes,109.51,3994.18,0
565,Female,0,No,Yes,70,Yes,54.52,3888.82,0
566,Male,0,No,Yes,9,Yes,87.83,832.08,1
567,Male,0,Yes,No,15,Yes,44.41,748.88,0
568,Female,0,Yes,Yes,0,Yes,72.02,69.55,0
569,Female,0,Yes,No,14,Yes,89.09,1311.66,0
570,Male,0,Yes,Yes,33,Yes,97.23,3303.19,0
571,Male,0,No,Yes,68,No,28.99,1872.84,0
572,Male,0,No,Yes,30,Yes,95.11,2940.31,0
573,Male,1,No,Yes,70,Yes,42.81,3052.48,0
574,Female,0,No,No,12,Yes,85.55,1154.46,0
575,Male,0,No,No,53,Yes,65.66,3648.47,0
576,Male,1,Yes,No,43,Yes,101.88,4553.56,0
577,Male,0,Yes,Yes,19,Yes,31.36,669.48,0
578,Female,0,No,No,40,Yes,70.14,2932.14,0
579,Male,0,Yes,Yes,8,Yes,109.82,1010.47,1
580,Female,0,Yes,No,10,Yes,31.42,326.81,0
581,Male,0,No,Yes,20,Yes,49.08,1074.25,0
582,Male,0,Yes,No,61,Yes,21.45,1260.34,0
583,Male,0,Yes,Yes,28,Yes,54.52,1583.86,0
584,Male,0,Yes,No,17,Yes,24.94,492.27,0
585,Female,0,No,Yes,21,Yes,78.17,1701.51,0
586,Male,0,Yes,No,7,Yes,26.5,186.52,0
587,Male,1,Yes,No,44,Yes,110.9,4916.87,0
588,Female,0,No,Yes,12,Yes,22.58,342.56,0
589,Female,0,Yes,No,17,Yes,52.83,923.99,0
590,Male,0,No,No,36,Yes,68.69,2614.95,0
591,Female,0,Yes,No,62,Yes,90.31,5650.51,0
592,Female,0,Yes,Yes,46,Yes,114.4,5339.34,0
593,Female,0,No,No,59,Yes,72.57,4286.22,0
594,Female,0,Yes,No,14,Yes,99.25,1459.02,0
595,Female,0,Yes,Yes,41,No,108.85,4489.89,0
596,Male,0,No,Yes,14,Yes,50.36,845.24,0
597,Male,0,No,No,35,Yes,42.62,1461.24,0
598,Male,0,Yes,No,41,Yes,109.84,4614.28,0
599,Male,0,Yes,No,0,Yes,77.01,15.78,0
600,Male,0,No,Yes,64,Yes,67.39,4344.68,0
601,Male,0,No,No,40,Yes,67.31,2748.55,0
602,Male,0,Yes,No,48,Yes,62.7,3108.38,0
603,Male,0,Yes,No,39,Yes,45.3,1743.93,0
604,Female,1,Yes,No,23,Yes,99.42,2340.51,0
605,Male,0,Yes,Yes,24,Yes,64.53,1668.55,0
606,Male,0,Yes,Yes,9,Yes,81.75,747.4,1
607,Male,0,Yes,No,13,Yes,31.64,381.07,0
608,Female,0,No,No,42,Yes,66.98,2877.69,0
609,Male,0,No,No,32,Yes,115.64,3760.68,0
610,Female,0,Yes,Yes,64,Yes,74.13,4923.01,0
611,Male,0,Yes,No,47,Yes,58.54,2890.29,0
612,Female,0,Yes,No,52,Yes,35.17,1880.62,0
613,Male,0,Yes,Yes,4,Yes,53.74,335.43,0
614,Male,0,Yes,No,47,Yes,65.1,3087.61,0
615,Female,0,Yes,Yes,58,Yes,118.31,6870.56,0
616,Female,0,No,Yes,46,Yes,67.02,3287.71,0
617,Female,0,Yes,Yes,1,Yes,57.14,84.55,0
618,Female,0,Yes,No,58,Yes,92.79,5391.02,0
619,Female,0,No,No,18,Yes,67.26,1297.08,0
620,Female,0,No,No,16,Yes,57.12,857.03,0
621,Male,0,Yes,No,58,Yes,83.67,4865.22,0
622,Male,0,No,Yes,38,No,93.04,3640.73,0
623,Male,0,Yes,No,33,Yes,51.69,1730.57,0
624,Female,0,Yes,Yes,50,Yes,81.82,4219.01,0
625,Male,0,Yes,No,67,Yes,42.82,2906.85,0
626,Male,0,No,Yes,4,No,110.33,584.01,1
627,Female,0,Yes,Yes,71,No,58.5,4169.2,0
628,Male,0,No,No,0,Yes,113.4,122.42,1
629,Female,0,No,No,7,Yes,33.58,233.13,0
630,Female,1,No,No,45,Yes,76.74,3529.49,0
631,Male,0,No,Yes,48,Yes,41.12,1983.24,0
632,Male,0,Yes,Yes,70,Yes,85.34,6088.94,0
633,Male,0,Yes,No,12,Yes,73.69,1016.04,0
634,Female,0,No,No,47,Yes,31.47,1490.57,0
635,Female,0,No,Yes,63,Yes,47.79,3093.0,0
636,Male,0,Yes,No,7,Yes,30.29,229.63,0
637,Female,1,No,No,70,Yes,44.1,3124.27,0
638,Female,0,No,No,54,Yes,25.47,1429.23,0
639,Male,0,Yes,Yes,53,Yes,106.38,5739.23,0
640,Male,0,Yes,Yes,25,Yes,52.45,1446.22,0
641,Male,0,Yes,Yes,38,Yes,73.36,2806.49,0
642,Male,0,Yes,No,7,Yes,37.77,349.61,0
643,Female,0,No,Yes,40,Yes,48.13,2051.96,0
644,Male,0,Yes,No,62,Yes,42.82,2676.37,0
645,Male,0,Yes,No,45,Yes,33.71,1637.4,0
646,Female,0,Yes,No,33,Yes,101.3,3398.44,0
647,Male,0,No,No,47,Yes,42.07,2053.56,0
648,Male,0,No,No,27,Yes,68.61,1975.27,0
649,Male,0,No,No,40,Yes,99.25,4088.84,0
650,Male,0,Yes,Yes,33,Yes,60.65,2110.77,0
651,Male,0,Yes,Yes,60,Yes,26.22,1558.87,0
652,Male,0,No,No,9,Yes,73.73,770.92,0
653,Female,0,Yes,Yes,12,Yes,103.25,1364.45,0
654,Female,1,Yes,No,66,No,79.35,5345.79,0
655,Male,0,Yes,Yes,31,Yes,93.37,2991.05,0
656,Male,0,No,Yes,30,Yes,26.23,770.44,0
657,Male,0,Yes,No,53,Yes,98.87,5307.93,0
658,Male,0,No,No,11,Yes,50.72,563.96,0
659,Male,0,Yes,No,48,Yes,91.06,4361.77,0
660,Male,0,No,Yes,35,Yes,55.33,1996.61,0
661,Female,0,No,No,25,Yes,24.08,791.22,0
662,Female,0,Yes,No,2,Yes,39.16,105.71,0
663,Male,0,Yes,No,39,Yes,99.77,3966.56,0
664,Female,0,Yes,Yes,8,Yes,38.34,421.01,0
665,Male,0,No,No,25,No,90.24,2275.19,0
666,Male,0,Yes,Yes,37,Yes,113.41,4378.82,0
667,Female,0,No,Yes,38,Yes,95.06,3673.69,0
668,Male,0,No,No,0,Yes,23.74,-24.11,0
669,Female,0,No,No,41,Yes,50.44,2122.84,0
670,Female,0,Yes,Yes,25,Yes,94.27,2471.93,0
671,Female,0,No,Yes,67,No,26.82,1769.06,0
672,Male,0,No,No,35,Yes,73.7,2671.33,0
673,Male,0,No,No,56,Yes,49.31,2824.32,0
674,Male,0,No,No,36,No,47.4,1708.0,0
675,Female,1,Yes,No,27,Yes,32.46,946.12,0
676,Female,0,No,Yes,1,Yes,27.27,14.53,0
677,Female,0,No,Yes,3,Yes,58.07,200.62,0
678,Female,0,No,Yes,31,Yes,111.05,3549.75,0
679,Female,0,Yes,No,30,Yes,103.35,3226.2,0
680,Male,0,No,No,56,Yes,66.07,3716.05,0
681,Female,0,Yes,No,60,Yes,116.69,7083.57,0
682,Male,1,Yes,No,12,Yes,75.26,992.57,0
683,Female,0,No,Yes,69,Yes,45.56,3202.4,0
684,Male,0,Yes,Yes,67,Yes,78.32,5338.81,0
685,Male,0,No,No,55,Yes,67.31,3825.17,0
686,Male,0,Yes,No,0,Yes,40.46,-18.94,0
687,Male,0,No,No,25,Yes,59.57,1517.54,0
688,Male,1,Yes,Yes,42,Yes,76.11,3238.2,0
689,Male,0,Yes,Yes,19,Yes,95.89,1819.73,0
690,Male,0,No,No,40,Yes,116.0,4751.94,0
691,Male,0,No,Yes,55,Yes,77.72,4335.05,0
692,Male,0,Yes,Yes,32,Yes,91.48,3066.93,0
693,Male,0,Yes,No,5,No,71.71,500.16,0
694,Female,0,No,No,27,Yes,108.18,3009.89,0
695,Male,0,No,No,20,Yes,67.15,1400.98,0
696,Female,0,Yes,Yes,26,Yes,86.98,2403.34,0
697,Male,1,Yes,Yes,1,Yes,49.48,122.51,0
698,Male,0,Yes,Yes,67,No,85.36,5753.09,0
699,Female,0,No,Yes,62,Yes,98.58,6172.43,0
700,Female,0,No,Yes,70,Yes,27.65,1996.73,0
701,Male,0,Yes,No,36,Yes,84.73,3111.29,0
702,Male,0,No,Yes,33,Yes,74.96,2510.46,0
703,Female,0,Yes,Yes,9,Yes,51.54,550.62,0
704,Female,1,Yes,No,23,Yes,40.93,933.61,0
705,Female,1,No,No,54,Yes,107.97,6043.65,0
706,Male,0,Yes,Yes,12,No,119.37,1521.3,0
707,Female,0,Yes,No,4,Yes,69.17,307.5,0
708,Female,1,No,No,15,No,92.67,1403.99,0
709,Male,0,No,No,57,Yes,101.13,6000.31,0
710,Female,0,Yes,Yes,61,Yes,99.83,6260.74,0
711,Female,0,Yes,No,65,Yes,29.68,1966.44,0
712,Female,0,No,Yes,7,Yes,51.1,367.72,0
713,Female,0,Yes,No,46,Yes,41.76,1885.87,0
714,Male,0,No,No,63,Yes,44.41,2873.16,0
715,Female,0,No,Yes,50,Yes,117.85,6001.83,0
716,Male,1,No,Yes,68,Yes,24.28,1682.21,0
717,Female,0,No,No,55,Yes,63.14,3564.61,0
718,Female,0,No,Yes,9,No,45.0,493.52,0
719,Female,0,No,No,13,Yes,116.0,1561.62,0
720,Female,0,Yes,Yes,64,Yes,109.35,7162.63,0
721,Male,0,No,Yes,7,Yes,67.96,541.53,0
722,Female,0,No,Yes,70,Yes,55.95,4020.42,0
723,Female,0,Yes,Yes,38,No,80.22,3144.81,0
724,Female,0,Yes,Yes,43,Yes,55.71,2365.47,0
725,Male,0,Yes,Yes,62,Yes,24.62,1546.79,0
726,Male,0,Yes,No,8,Yes,55.45,485.71,0
727,Female,0,Yes,Yes,8,Yes,48.77,433.46,0
728,Male,0,No,Yes,2,Yes,21.64,31.07,0
729,Female,0,No,Yes,20,Yes,74.88,1516.13,0
730,Female,1,No,No,6,Yes,33.55,195.48,0
731,Male,0,Yes,No,48,Yes,56.33,2715.16,0
732,Male,0,No,Yes,26,Yes,97.55,2639.9,0
733,Female,0,No,Yes,70,Yes,47.91,3307.8,0
734,Male,0,No,Yes,14,Yes,78.38,1180.27,0
735,Male,0,No,No,18,Yes,96.0,1855.36,0
736,Male,0,No,Yes,6,Yes,66.54,551.26,0
737,Male,0,Yes,Yes,35,No,42.34,1490.37,0
738,Male,0,No,No,65,Yes,66.72,4438.58,0
739,Male,0,No,Yes,41,Yes,42.8,1865.56,0
740,Female,0,No,No,27,Yes,113.05,3148.27,0
741,Female,0,No,No,13,Yes,35.56,534.76,0
742,Female,0,No,No,0,Yes,102.64,57.23,1
743,Male,0,No,No,32,Yes,84.28,2727.55,0
744,Male,0,Yes,Yes,66,Yes,45.05,3119.03,0
745,Female,0,No,Yes,34,Yes,48.52,1660.43,0
746,Male,0,No,Yes,37,Yes,24.85,976.38,0
747,Female,0,No,No,4,No,31.74,133.59,0
748,Male,0,No,Yes,33,Yes,53.71,1818.3,0
749,Male,0,No,Yes,67,Yes,113.46,7663.19,0
750,Female,0,Yes,Yes,55,Yes,107.08,6015.12,0
751,Female,0,Yes,Yes,33,Yes,99.05,3357.8,0
752,Female,0,Yes,Yes,0,Yes,115.34,58.69,1
753,Male,0,No,Yes,8,Yes,51.37,544.07,0
754,Female,1,No,Yes,16,Yes,28.72,510.03,0
755,Male,0,Yes,Yes,61,Yes,98.3,6134.77,0
756,Male,0,Yes,Yes,8,Yes,40.88,368.95,0
757,Male,0,No,Yes,58,Yes,54.8,3212.83,0
758,Female,0,No,No,60,No,25.02,1561.73,0
759,Female,0,No,Yes,50,Yes,60.04,3129.37,0
760,Female,0,Yes,No,49,Yes,33.81,1631.54,0
761,Female,0,Yes,No,3,Yes,92.61,326.19,1
762,Male,0,No,No,5,Yes,106.33,615.73,1
763,Female,0,Yes,No,32,Yes,39.2,1363.89,0
764,Male,0,Yes,No,46,Yes,51.9,2455.25,0
765,Female,0,Yes,Yes,34,Yes,93.67,3204.08,0
766,Male,0,Yes,No,31,Yes,116.55,3841.5,0
767,Male,0,Yes,Yes,5,Yes,72.0,562.48,0
768,Male,0,No,No,53,Yes,36.48,2006.05,0
769,Male,0,Yes,No,49,Yes,38.64,1901.51,0
770,Female,0,Yes,No,40,Yes,46.0,1792.7,0
771,Male,0,Yes,Yes,30,Yes,60.91,1879.9,0
772,Male,1,Yes,Yes,36,Yes,105.84,3942.12,0
773,Male,0,No,Yes,0,Yes,83.85,91.05,1
774,Female,0,No,Yes,60,Yes,83.86,5123.72,0
775,Female,0,Yes,No,32,No,65.91,2196.31,0
776,Female,0,No,Yes,4,No,85.08,440.64,1
777,Female,1,No,Yes,31,Yes,39.24,1261.5,0
778,Male,0,No,Yes,61,Yes,66.24,4075.52,0
779,Male,0,Yes,Yes,19,Yes,59.26,1161.25,0
780,Male,0,No,No,7,Yes,117.65,963.43,1
781,Female,0,Yes,Yes,43,No,52.85,2386.75,0
782,Male,0,No,No,57,Yes,25.26,1444.27,0
783,Male,1,Yes,Yes,64,Yes,92.2,6014.73,0
784,Male,0,Yes,Yes,63,Yes,109.2,6960.2,0
785,Female,0,Yes,No,64,Yes,89.94,5800.8,0
786,Female,1,Yes,No,44,Yes,58.25,2643.17,0
787,Male,0,Yes,No,5,Yes,28.25,181.4,0
788,Male,0,No,Yes,8,Yes,33.51,408.46,0
789,Male,0,Yes,No,59,Yes,90.77,5486.42,0
790,Female,0,Yes,Yes,51,No,114.72,5928.35,0
791,Female,0,No,No,44,Yes,94.37,4289.47,0
792,Male,1,No,No,7,Yes,34.39,370.08,0
793,Female,1,Yes,Yes,64,Yes,104.79,6836.31,0
794,Female,0,Yes,Yes,48,Yes,36.44,1798.04,0
795,Female,1,Yes,No,14,No,22.07,400.97,0
796,Female,0,Yes,No,31,No,85.56,2830.54,0
797,Female,1,No,No,3,Yes,83.83,387.27,1
798,Female,0,Yes,Yes,33,Yes,106.88,3667.82,0
799,Male,0,No,Yes,46,Yes,97.68,4586.46,0
800,Female,0,Yes,Yes,69,No,40.82,2965.86,0
801,Female,0,No,No,55,Yes,35.64,1963.85,0
802,Male,0,Yes,Yes,53,Yes,63.73,3362.59,0
803,Male,0,No,Yes,12,Yes,28.83,352.32,0
804,Female,0,No,Yes,17,Yes,54.07,945.13,0
805,Female,0,Yes,No,5,Yes,115.87,730.08,1
806,Female,0,No,Yes,27,Yes,98.88,2724.45,0
807,Female,0,Yes,Yes,33,Yes,60.63,2091.67,0
808,Female,0,Yes,No,45,Yes,80.41,3730.05,0
809,Female,0,No,Yes,4,Yes,88.39,475.53,1
810,Male,0,Yes,Yes,29,Yes,108.75,3336.09,0
811,Male,0,No,Yes,47,Yes,74.34,3634.05,0
812,Male,0,Yes,No,53,Yes,109.73,5844.29,0
813,Male,0,No,No,4,Yes,57.19,335.25,0
814,Female,1,No,No,9,Yes,40.98,369.48,0
815,Female,0,Yes,No,26,Yes,56.42,1496.2,0
816,Female,0,Yes,No,55,Yes,62.92,3584.33,0
817,Female,0,Yes,No,54,Yes,86.35,4758.42,0
818,Female,0,No,Yes,37,Yes,28.82,1078.83,0
819,Female,0,No,No,0,No,55.08,94.83,0
820,Male,1,Yes,Yes,3,Yes,108.1,426.33,1
821,Male,0,No,Yes,11,Yes,21.43,308.49,0
822,Female,0,Yes,No,21,Yes,64.94,1435.4,0
823,Female,0,Yes,No,51,Yes,32.62,1654.46,0
824,Female,1,No,No,58,Yes,92.2,5488.64,0
825,Male,0,No,No,39,Yes,93.4,3775.08,0
826,Male,0,No,No,11,Yes,56.35,752.83,0
827,Female,0,No,Yes,62,Yes,69.32,4360.32,0
828,Female,1,No,Yes,47,Yes,63.77,3069.73,0
829,Male,0,Yes,Yes,55,Yes,35.64,2110.66,0
830,Male,0,Yes,Yes,5,Yes,85.15,621.06,1
831,Male,0,Yes,Yes,4,No,20.41,91.35,0
832,Male,0,No,No,41,Yes,48.91,1979.25,0
833,Female,0,Yes,Yes,71,Yes,104.08,7537.78,0
834,Female,0,Yes,Yes,46,Yes,83.53,3895.94,0
835,Male,0,No,Yes,38,Yes,79.42,3095.23,0
836,Male,0,Yes,No,8,Yes,93.66,839.98,1
837,Male,0,Yes,Yes,6,Yes,78.88,497.57,0
838,Male,0,Yes,No,26,Yes,61.96,1669.81,0
839,Female,0,Yes,Yes,68,Yes,28.1,2028.64,0
840,Male,0,Yes,Yes,39,Yes,36.1,1484.34,0
841,Female,0,Yes,Yes,39,Yes,51.07,2019.71,0
842,Female,0,No,Yes,46,Yes,67.83,3180.89,0
843,Male,0,Yes,Yes,34,Yes,84.75,2981.36,0
844,Male,0,No,No,71,Yes,116.62,8444.79,0
845,Male,0,No,No,18,Yes,20.68,460.8,0
846,Male,1,Yes,Yes,52,Yes,66.97,3587.39,0
847,Male,0,Yes,Yes,50,Yes,84.76,4268.02,0
848,Female,1,No,Yes,25,Yes,101.82,2672.36,0
849,Male,0,Yes,Yes,8,No,81.2,784.9,1
850,Male,0,Yes,No,40,Yes,55.39,2263.42,0
851,Female,0,No,Yes,46,Yes,68.18,3129.31,0
852,Male,0,Yes,No,23,Yes,62.42,1542.23,0
853,Male,0,Yes,No,9,Yes,119.95,1247.2,1
854,Male,0,Yes,Yes,22,Yes,73.84,1677.2,0
855,Female,0,Yes,Yes,36,Yes,84.85,3106.06,0
856,Male,0,Yes,No,1,Yes,30.19,110.52,0
857,Female,0,Yes,Yes,44,Yes,41.13,1886.62,0
858,Male,0,No,Yes,18,No,81.54,1676.8,0
859,Male,0,Yes,Yes,27,Yes,35.61,1022.33,0
860,Male,0,Yes,No,30,Yes,101.43,3171.02,0
861,Female,0,Yes,No,58,Yes,72.17,4241.59,0
862,Female,0,No,Yes,14,Yes,23.43,312.48,0
863,Female,0,Yes,Yes,70,Yes,45.48,3258.69,0
864,Female,0,No,Yes,70,Yes,45.95,3282.8,0
865,Male,1,No,No,9,Yes,109.76,1035.76,1
866,Male,0,No,No,22,No,20.29,456.26,0
867,Male,1,Yes,No,65,No,82.97,5358.16,0
868,Female,0,Yes,No,21,Yes,88.72,1908.12,0
869,Male,1,No,Yes,6,Yes,39.29,345.73,0
870,Female,0,Yes,No,63,No,40.08,2560.39,0
871,Male,0,No,Yes,5,Yes,71.25,462.79,0
872,Female,0,Yes,Yes,15,Yes,116.14,1859.04,0
873,Female,0,Yes,No,51,Yes,83.51,4419.94,0
874,Male,0,Yes,Yes,51,Yes,25.48,1290.23,0
875,Female,0,Yes,No,19,Yes,103.93,2000.17,0
876,Male,0,Yes,No,5,Yes,53.82,357.81,0
877,Female,1,Yes,Yes,9,Yes,71.32,717.96,0
878,Male,0,No,Yes,21,Yes,33.63,688.57,0
879,Male,0,No,No,26,Yes,32.75,912.6,0
880,Female,0,No,No,51,Yes,90.77,4731.98,0
881,Female,0,No,Yes,48,Yes,78.1,3850.43,0
882,Male,0,No,No,2,Yes,119.14,300.66,1
883,Female,0,No,Yes,23,Yes,89.75,2190.68,0
884,Male,0,Yes,Yes,60,Yes,94.26,5801.17,0
885,Male,0,Yes,Yes,58,Yes,117.61,6894.06,0
886,Female,0,Yes,Yes,55,Yes,103.65,5819.67,0
887,Male,0,Yes,Yes,12,Yes,90.97,1235.52,0
888,Male,0,No,No,36,Yes,95.81,3526.79,0
889,Female,0,Yes,No,59,Yes,50.04,2969.87,0
890,Male,1,No,No,65,Yes,112.93,7497.91,0
891,Female,1,No,Yes,57,Yes,118.37,6876.27,0
892,Male,1,Yes,Yes,66,Yes,75.54,5061.57,0
893,Female,1,Yes,No,61,Yes,40.36,2556.89,0
894,Male,0,No,No,30,Yes,98.79,3113.14,0
895,Female,0,Yes,No,53,Yes,34.59,1889.91,0
896,Female,0,No,No,69,Yes,75.26,5261.41,0
897,Female,0,Yes,Yes,70,Yes,110.12,7787.52,0
898,Female,0,Yes,Yes,45,Yes,42.2,1980.89,0
899,Female,0,Yes,No,4,Yes,117.56,652.43,1
900,Female,1,No,No,66,Yes,72.33,4887.75,0
901,Female,0,No,No,19,Yes,74.36,1492.61,0
902,Male,0,Yes,Yes,64,Yes,106.5,6871.25,0
903,Male,0,No,Yes,15,Yes,51.03,867.69,0
904,Female,0,No,No,33,Yes,72.55,2458.37,0
905,Female,0,Yes,No,27,No,22.94,743.2,0
906,Male,0,Yes,No,50,Yes,101.32,5073.6,0
907,Male,0,Yes,Yes,69,Yes,44.08,3041.51,0
908,Female,1,Yes,Yes,3,Yes,48.31,306.91,0
909,Female,0,No,Yes,23,Yes,119.81,2804.13,0
910,Male,0,Yes,No,42,Yes,97.98,4175.88,0
911,Female,0,No,No,62,Yes,85.54,5377.34,0
912,Female,0,No,Yes,44,Yes,98.05,4520.46,0
913,Female,0,Yes,No,4,Yes,79.64,359.0,0
914,Male,0,No,No,3,Yes,80.27,307.23,1
915,Male,0,Yes,No,19,Yes,53.17,1037.9,0
916,Male,0,No,Yes,59,Yes,95.46,5686.87,0
917,Female,0,Yes,No,0,Yes,104.5,1.55,1
918,Male,0,No,Yes,41,Yes,115.34,4866.8,0
919,Female,0,No,Yes,60,Yes,114.43,7056.24,0
920,Female,0,No,Yes,30,Yes,74.71,2271.45,0
921,Female,0,Yes,No,38,Yes,68.55,2777.3,0
922,Male,0,Yes,Yes,54,Yes,71.51,4008.31,0
923,Female,0,Yes,No,6,Yes,90.61,602.45,1
924,Male,0,No,Yes,14,Yes,70.38,1082.8,0
925,Male,1,No,No,42,No,64.15,2800.3,0
926,Male,1,No,Yes,54,Yes,119.17,6493.22,0
927,Female,0,No,Yes,10,Yes,83.94,899.81,1
928,Female,0,Yes,Yes,43,Yes,99.9,4480.29,0
929,Male,0,Yes,No,61,Yes,91.3,5646.86,0
930,Female,0,No,Yes,60,Yes,33.72,2110.86,0
931,Male,0,No,Yes,68,Yes,21.9,1493.65,0
932,Male,1,No,No,41,Yes,26.11,1122.2,0
933,Female,0,No,No,45,Yes,83.32,3844.11,0
934,Male,0,Yes,Yes,32,Yes,107.0,3543.86,0
935,Male,0,Yes,Yes,49,Yes,44.99,2205.86,0
936,Male,0,Yes,Yes,9,Yes,96.38,989.31,1
937,Female,0,Yes,No,63,No,28.75,1776.63,0
938,Male,0,Yes,Yes,18,Yes,46.52,804.96,0
939,Male,0,Yes,No,0,Yes,58.08,53.52,0
940,Female,0,Yes,Yes,33,Yes,56.94,1964.19,0
941,Male,0,Yes,Yes,10,Yes,62.55,655.39,0
942,Female,1,Yes,Yes,67,Yes,65.5,4440.15,0
